source_id,l,b,ra,dec,parallax,x_kpc,y_kpc,z_kpc,radial_velocity,radius_val,g_mag_abs_index,g_min_ks_index,j_ks_mag,m_ks
2259031786994084352,98.9001724022363,26.83163674176978,278.12569224606125,68.61447737155548,11.455433122822244,0.04,0.08,-0.01,-18.890584497651737,2.060765,27.0,10.0,0.24,6.35
4967153630858709120,236.93870865269992,-68.25039126227139,36.92654219402424,-33.89654184235479,20.960738912445386,0.04,-0.01,-0.03,12.261975717835654,1.1672689,40.0,11.0,0.33,6.3
4513971290539167616,49.50046210097707,5.122663007477938,285.8602777767492,17.067087834680063,22.599362624187666,0.0,0.03,0.03,-51.89103582741811,1.1832956,42.0,13.0,0.33,6.11
720011654692793472,181.89488569886313,39.93966547582179,133.6257085379771,40.13258314539973,15.102790821232157,0.0,0.0,-0.07,-35.52536610459687,1.8027617,33.0,13.0,0.34,6.09
661183762517030784,206.04495614749624,33.80665485142701,131.45874990136477,20.022003446613347,16.09876998258539,-0.02,-0.02,-0.06,-5.586305094391868,1.4726549,34.0,11.0,0.25,6.34
830961204091682688,166.65042274654604,59.977123620216126,163.1364588245052,45.77789927064142,6.161954095862769,0.03,0.02,-0.16,,,14.0,1.0,0.02,7.33
4767466307615895808,263.57911377579,-31.25684817073805,86.37740893907106,-55.5780330942152,5.886327934480424,0.09,-0.14,-0.02,5.55651580294277,3.405589,13.0,8.0,0.25,6.56
3019840197864952704,214.4479236417408,-10.745055641186799,93.94351667682977,-6.208458005667454,2.023055524515766,0.05,-0.27,-0.41,,,-11.0,-3.0,-0.11,7.74
5523897768857432576,263.6731105981679,0.30019977896200095,132.3385173482515,-43.370638074581734,1.9072324280155897,0.0,-0.52,-0.06,,,-12.0,-3.0,-0.07,7.71
5188197627441445632,302.5469128157991,-26.449289471931692,165.92422003066505,-89.23901056804156,8.788121845116839,0.04,-0.09,0.06,,2.1085124,21.0,8.0,0.19,6.63
864809398971450752,198.5088747431265,17.61260224177583,112.75562074251562,20.441923459464586,8.231853719139558,-0.01,-0.04,-0.12,,2.2652082,20.0,7.0,0.16,6.72
715226167772084608,187.25530036261137,42.357675157296946,137.12034764291732,36.311884702671016,8.417583210307361,-0.01,-0.01,-0.12,8.717776010718424,2.6288152,20.0,10.0,0.22,6.4
177240454065278464,162.28055732622875,-10.376013974538921,63.74298102160767,36.50187644426562,4.085337492619431,-0.01,0.07,-0.23,,4.271448,5.0,6.0,0.09,6.8
6050352659313505536,352.6747377937949,19.018980589340224,244.61768275106724,-23.27441481927886,6.956715062973985,-0.01,-0.02,0.14,,,16.0,4.0,0.07,7.01
5231024052027310080,293.5831722933087,-11.027624000887554,162.42401807199485,-71.65406791683981,12.911582182618854,0.01,-0.07,0.03,,1.522345,30.0,7.0,0.21,6.65
4500079682632675328,40.08404592052719,19.831124568741927,267.949737055117,15.006466340419125,5.731294337225993,0.04,0.11,0.13,,3.179505,12.0,7.0,0.15,6.71
1341182329352715648,62.79165554695227,35.60459566903055,257.542921022276,38.736329849270064,2.377337507279007,0.22,0.3,0.19,1.3420230253266836,20.048164,-7.0,24.0,0.72,4.96
1107459005199026048,143.66148534340354,22.55898393480958,93.75154688241179,70.66758093463362,3.952158398232985,0.06,0.14,-0.2,16.873458179159122,10.201271,4.0,20.0,0.54,5.45
1193614296808004736,20.952062446918195,49.07696471056815,233.9623086006413,12.916368428303583,18.101864223477243,0.01,0.01,0.05,-34.86610943441951,1.4230314,37.0,13.0,0.33,6.14
2830732409863491072,90.50288375974523,-38.05278711627101,346.4859515173817,18.087242924571125,11.665498202308559,-0.05,0.07,0.0,,1.5694485,27.0,7.0,0.16,6.68
555418577945708032,130.05656100659098,17.6933475483106,49.207876402300776,78.50027850773472,4.121738932006577,0.06,0.18,-0.16,3.5402448158232467,10.846605,5.0,22.0,0.65,5.2
370330020340980096,127.82272052914513,-23.20081453388918,18.683954108829756,39.4495874073316,3.8904912560145264,-0.08,0.19,-0.16,-5.971125197101795,10.390127,4.0,21.0,0.6,5.35
4602525063640980352,58.98460459101174,30.144449350265027,263.4486574892348,34.541662645928895,4.766889513838223,0.09,0.16,0.11,-58.764402888408945,10.380565,8.0,24.0,0.7,5.0
5698367930362239488,242.8750936834433,3.4010686027149855,120.7961874312418,-24.607243852221373,4.374823383031919,-0.01,-0.2,-0.1,59.73118628347789,9.019656,6.0,20.0,0.58,5.44
4419821827791945728,0.2286814140611684,47.611721592766045,227.42374065641587,0.7231518031553177,3.9830112903783546,0.0,0.0,0.25,-21.22037858589351,10.882317,4.0,22.0,0.7,5.22
6394104185072385920,322.21597929302965,-48.70200632392513,343.3176023580565,-63.7651095540896,12.370666185730894,0.04,-0.03,0.06,15.48463678680029,2.054557,29.0,12.0,0.34,6.2
891166238878213248,184.0440944218582,17.761015876397366,107.09165503968467,33.2678698099368,6.907005863667065,0.0,-0.01,-0.14,,2.4182665,16.0,5.0,0.14,6.87
5357207889094092288,282.91585418290555,4.253812522562866,158.17670209145496,-53.140008302193266,1.7783826148671968,-0.04,-0.55,0.13,1.6179823521776733,25.434269,-13.0,22.0,0.7,5.18
5156269149798562560,197.34034332378482,-53.558857683165115,48.81509495580082,-12.9872671436904,4.106688078232634,0.06,-0.04,-0.23,45.145563600232805,11.008283,5.0,22.0,0.68,5.2
2045547104673936128,66.9224333028776,6.328840381436425,293.52914941635163,33.01002426204405,1.7386067082637053,0.06,0.53,0.23,-13.152421789496874,23.724947,-14.0,21.0,0.6,5.32
595963687694919552,217.64850110662363,24.746603909984977,127.05107980550001,7.147082280686375,3.1557722121932814,-0.08,-0.18,-0.25,24.120377433864277,11.885355,-1.0,18.0,0.55,5.6
184055879966125824,170.60490512776357,-0.2522513977317838,80.04754608566047,36.674632097368935,1.1319124548059345,0.0,0.14,-0.87,,,-23.0,-1.0,-0.05,7.5
4749100855659502720,263.48999497408664,-54.13623066351227,48.71797681058141,-50.55207393123259,9.901006289216237,0.08,-0.06,-0.01,-10.456563532718723,2.3758829,24.0,10.0,0.29,6.37
1039622608097288704,154.6040218418674,39.48191430297615,136.1752554013139,60.99071897600474,4.111521015759807,0.07,0.08,-0.22,-1.558889801167969,9.402741,5.0,19.0,0.56,5.51
3544724680774863488,276.4949440560221,37.661853176281056,170.73735070248742,-20.625478576359264,9.009332590194601,-0.07,-0.09,0.01,,,22.0,4.0,0.09,7.04
5809778316862619136,322.42492669718445,-20.72875682660346,267.2801351043256,-71.09533174663623,4.633215361099559,0.05,-0.12,0.17,,,7.0,3.0,0.05,7.12
4321196218931096704,50.83155622432997,1.7479729954953258,289.63073327908756,16.697576661203033,5.8691753534736675,0.0,0.13,0.11,,2.6006718,12.0,4.0,0.09,6.97
6894431591172321792,43.78438214342893,-38.5114348926866,321.81612247630903,-8.789740926777633,10.550019593550626,-0.04,0.05,0.07,,1.6310939,25.0,5.0,0.1,6.89
5299864165812334848,278.8036073283587,-7.972017283299097,138.35279684841072,-60.18352672678972,4.044242941475855,0.03,-0.24,0.04,7.587188458298958,10.443187,4.0,21.0,0.65,5.31
1832646366078277632,67.24295314789141,-7.188689051843988,306.9479961860661,26.1465729192798,4.354387259144877,-0.03,0.21,0.09,,3.4595158,6.0,4.0,0.06,7.01
4621775656816885504,292.8204085596292,-30.85555004758678,77.60773174837986,-80.40751868652309,12.75798317579965,0.04,-0.06,0.03,35.794481193580964,1.8457236,29.0,11.0,0.29,6.35
1353040046862044032,64.83078838380212,38.780719823255765,253.67778493588025,40.70879039175981,4.2417462615729065,0.13,0.17,0.1,6.848036888189856,9.350529,5.0,21.0,0.64,5.32
3363963148102412544,196.8893433965227,14.78971601680635,109.32791468612217,20.744490560550336,5.606815249672706,-0.01,-0.05,-0.17,38.89306805856173,7.3421297,11.0,20.0,0.6,5.36
2653259447748987136,68.65886120737113,-49.79403359021168,341.2520933842343,-0.7318159622508302,11.73138146301608,-0.06,0.05,0.03,2.2742706777277455,2.0336733,27.0,11.0,0.34,6.28
663602275782872320,203.76598782040404,28.055832405045326,125.00029744623342,19.85093185909032,4.195293930542714,-0.05,-0.08,-0.22,20.435140157572228,9.142073,5.0,19.0,0.54,5.5
6016335526197522432,340.14969138027334,18.04124483056016,235.66700705930253,-32.186069804607335,2.4884488409374197,-0.04,-0.13,0.38,,,-6.0,-3.0,-0.13,7.74
3096629540193362176,216.59419951348318,20.630850961033364,122.90867633503593,6.1689909179012306,3.69607658690278,-0.06,-0.15,-0.22,37.73132939243931,11.021301,2.0,21.0,0.59,5.31
391435352197580672,120.95686476967894,-13.25296149642128,9.894164852653496,49.57329668880908,4.449580319901548,-0.04,0.19,-0.12,13.112516085007707,9.181639,6.0,22.0,0.67,5.22
3064604786564737024,227.99780358914754,16.255836914652686,124.23913974651235,-5.419302749202261,4.344779625963954,-0.05,-0.16,-0.15,3.1166644786405833,8.707117,6.0,19.0,0.56,5.54
3600363989228444800,273.5955874767393,55.397039522800576,176.6695585180265,-3.7425804549205584,15.409174302620777,-0.05,-0.04,0.0,-5.2622314847538725,1.3519357,33.0,9.0,0.24,6.49
2254485134616928128,96.24105723228931,22.111732956107076,288.68104787138833,65.27284410336716,4.77828305432109,0.08,0.19,-0.02,,,8.0,0.0,-0.02,7.45
1228635253980613504,7.726739128042612,65.50372333278222,215.7069699655608,14.93890044928678,7.987087180171364,0.02,0.01,0.12,,2.3853583,19.0,7.0,0.13,6.7
6483553029405612928,354.41788309124496,-42.18388535968928,316.5979257797636,-45.79569136549607,2.50793710977012,0.03,-0.03,0.4,-18.338449435590064,16.55403,-6.0,22.0,0.69,5.22
1317823479699139072,48.49618890600331,45.01844512291539,244.28870491170397,29.428451297143063,5.29887768373017,0.1,0.1,0.13,,3.4982796,10.0,7.0,0.16,6.71
3367363559610034816,194.90867602787085,13.425413519277903,107.15101708671111,21.944600828270545,4.25003602982288,-0.01,-0.06,-0.23,4.730713595882127,10.250868,5.0,22.0,0.6,5.25
3201346202987594752,199.73279965130928,-32.823870306325105,67.99828905226623,-4.3816039909570295,3.7814186085545787,0.05,-0.08,-0.25,29.39417435379127,12.518646,3.0,23.0,0.72,5.09
429178047332472704,118.38099760729258,-1.8211522989029076,3.5275475738665456,60.72034255848828,2.4079919394627285,-0.01,0.37,-0.2,-17.205808796132047,14.9741535,-7.0,21.0,0.62,5.32
4010969150557895936,184.93107388394964,85.16224559776987,187.96059167662628,29.314115480720652,11.967789366803222,-0.01,0.0,-0.08,,1.5842323,28.0,7.0,0.19,6.65
5355300408221042432,281.6044910468414,1.22651539046717,153.52534171196976,-54.993693812788266,1.9613294072309988,-0.01,-0.5,0.1,,,-11.0,-3.0,-0.05,7.73
1008136237210713600,149.97664022869336,19.50187525317105,91.55056950507559,64.08182323460225,11.395033058018157,0.01,0.04,-0.08,-3.8534402111970785,2.1441526,27.0,11.0,0.3,6.28
2345662033268008576,103.72602091144192,-86.92155740960008,11.749531702587891,-24.21682077828277,6.411317079172669,-0.15,0.01,-0.04,,2.4798512,14.0,4.0,0.12,6.96
5545988018313748352,250.64277529644693,-2.133502995623299,120.11699680405877,-34.123819951090596,2.676977690994442,0.01,-0.35,-0.12,,,-5.0,2.0,0.05,7.22
1807940923919536512,54.80654594917782,-7.769907393958464,300.28803713181014,15.479751654721984,3.023719142240888,-0.04,0.27,0.19,14.303256996968727,20.030716,-2.0,27.0,0.81,4.73
1301402170458811520,45.67672162477854,39.01999768598216,250.39107294989364,26.07994031224453,4.535785590511869,0.1,0.12,0.15,-9.056137892099713,9.733221,7.0,22.0,0.64,5.21
5262149920531723520,284.70557782046376,-25.25217122491775,105.29796160699645,-73.55234512234998,2.809600763309207,0.15,-0.31,0.09,0.794591020407186,17.336216,-4.0,24.0,0.75,5.03
2832019800541171968,88.48542701538591,-35.30548710031025,343.51944380619096,19.598097889195707,3.6698717287487987,-0.16,0.22,0.01,7.565503418425297,12.296987,2.0,22.0,0.65,5.17
4814203179658647936,243.6703739087898,-37.57438949928124,75.13677091004314,-39.68630770550843,2.7952767986894975,0.2,-0.25,-0.16,74.50027628045034,22.285013,-4.0,27.0,0.86,4.66
2203988169026743936,103.41462242003442,4.906916719990307,329.46630848645975,61.01884790070774,1.132779884445468,0.07,0.86,-0.2,-7.064127180131607,35.309402,-23.0,19.0,0.44,5.52
5931156532274485376,334.12282167506424,-3.5275324014701086,249.9464088590408,-51.99440035092208,31.818843586479463,0.0,-0.01,0.03,-1.4829407912635588,0.88622123,49.0,14.0,0.38,6.02
682245835460427264,195.02376628571244,26.495623813896895,120.54619377240472,26.637784956863836,4.435648324370042,-0.03,-0.05,-0.22,35.88949790559141,8.133934,6.0,19.0,0.53,5.53
3748265311234657920,260.6992578232329,33.38750566636344,156.831649140286,-17.41487274811252,4.148584954071703,-0.13,-0.2,-0.04,12.659458966978704,10.409807,5.0,21.0,0.66,5.27
1015082573717077504,170.55122848319795,38.57632665329833,131.4454896318341,48.878800381654926,7.640102192433267,0.01,0.02,-0.13,,,18.0,2.0,0.06,7.24
261714523674600320,158.74122972630502,7.058181414208887,78.9334265842122,50.56205189523585,3.5653929271427685,0.01,0.1,-0.26,,,2.0,4.0,0.06,7.04
6849769841171577472,20.011378281626556,-29.61975829280205,305.37481837468135,-23.47585675951189,4.144505385164231,-0.04,0.07,0.23,-49.77704880899202,10.519255,5.0,21.0,0.65,5.27
6312614430535783936,348.0602683637355,38.74606778891674,227.23671979593502,-11.790516641409615,9.572795743183013,-0.01,-0.02,0.1,,2.1679907,23.0,9.0,0.24,6.54
5337906134290547584,290.2489954980899,-1.4236972134712522,165.41371419643895,-61.56207676801347,0.2907315850223934,0.08,-3.23,1.19,,62.43521,-53.0,8.0,0.15,6.64
5604231696156773760,243.54259917073298,-10.538171078216918,107.28606293194883,-31.933523212190366,1.9316761401558606,0.08,-0.46,-0.23,,,-12.0,-4.0,-0.1,7.78
1871868969494506240,81.74573571803452,-6.245582463372363,316.64318382515063,38.03914634946067,9.935179372550023,-0.01,0.1,0.01,,2.4130826,24.0,11.0,0.23,6.32
4093954309671969664,10.31009735639088,-1.7721477959839984,273.75912011283447,-20.87121963936983,5.313700380300764,0.0,0.03,0.19,-18.423554152520907,9.776058,10.0,25.0,0.73,4.9
6089755861820991744,315.34598064105944,9.597982991427857,212.69917098092262,-51.3508399180699,4.180086481183241,-0.03,-0.17,0.17,-13.122399120399383,10.8167095,5.0,22.0,0.66,5.21
4230028528653549056,42.57087785202382,-19.98924258440356,304.94771204199293,-0.9072434061803237,5.580641616659331,-0.04,0.11,0.13,,,11.0,2.0,0.06,7.18
523210102803416832,125.19898625539571,0.5801850429335501,17.921062326951315,63.36277955527533,4.907989049168032,0.0,0.17,-0.12,10.539058877291385,11.135633,9.0,26.0,0.76,4.85
980567220094440320,165.2781339058075,24.801028397316944,109.1487537423262,52.034680488224346,4.186660407582928,0.03,0.06,-0.23,48.55693213094132,8.969874,5.0,18.0,0.49,5.56
3952692457305436800,258.9841397114462,82.93965934291715,187.5826081309947,21.9480993181382,6.041722578311452,-0.16,-0.02,-0.03,-27.85119270733525,6.5870614,13.0,20.0,0.63,5.39
3329915430520476672,199.2532569995731,-3.8492139773251086,93.06639236308578,10.333400033903189,0.9581555908315273,0.02,-0.34,-0.99,,,-27.0,-2.0,-0.09,7.64
4684818698623432576,302.77873860796717,-42.47627715903782,13.286322367551138,-74.65146502265792,11.369388151078445,0.05,-0.05,0.05,,2.9724503,27.0,21.0,0.63,5.34
3973582491038378368,238.13435966774964,68.12790127450963,172.29075016833792,16.378417584952828,2.47404355806291,-0.32,-0.13,-0.21,6.942080093221479,15.284584,-6.0,19.0,0.58,5.46
5600110073745590912,243.3827013274903,-2.8086087196610996,115.12581188215955,-28.21916485904215,2.6265427832541604,0.02,-0.34,-0.17,33.241353210329116,19.157207,-5.0,24.0,0.77,4.98
5370103614289072128,291.5792249054136,11.123600310750634,175.29952554552804,-50.19347317667486,3.8795023082316624,-0.05,-0.24,0.09,19.5109315373982,10.866802,3.0,21.0,0.63,5.32
1633339817440002688,96.23150420964923,30.517993345687437,268.23348740742347,66.4190812047283,3.7381810492866605,0.14,0.23,-0.03,-24.754280193156234,9.500568,3.0,18.0,0.54,5.57
6449497718320945920,330.0516474546877,-37.58506626691526,314.34270827291414,-64.93824108934466,10.17700847488859,0.03,-0.04,0.09,-65.04403900403113,3.7839718,24.0,19.0,0.59,5.53
5617839866236978816,237.25483240604552,-4.419416508726349,110.30131065388629,-23.61656838439299,2.4899690724457177,0.03,-0.34,-0.22,12.709615128799067,25.709234,-6.0,29.0,0.92,4.5
2803834610235694208,124.02453265294704,-39.447501470124266,13.778912192953626,23.416446190675927,11.832392621691744,-0.04,0.05,-0.05,-8.095906230841086,1.9862882,28.0,11.0,0.26,6.33
5718533901326718080,234.71966549378376,3.2542085028371335,116.17972129475075,-17.69314659766829,4.2505270308177465,-0.01,-0.19,-0.14,50.19022271313629,10.604648,5.0,22.0,0.67,5.17
5931119316294367616,333.6887146871801,-3.7571718028042933,249.757220195371,-52.47084232472746,4.385388424138035,0.01,-0.1,0.2,,,6.0,2.0,0.04,7.18
2897146313796388352,236.4596587188839,-21.418380737207436,92.53144822321342,-29.818571629563813,1.4599593939783,0.21,-0.53,-0.38,,,-18.0,-3.0,-0.07,7.72
1991693437445859840,110.73644445509032,-8.554077339859397,352.8329171178014,52.41056786979177,11.601274736656055,-0.01,0.08,-0.03,26.63381211066004,1.9973043,27.0,10.0,0.23,6.37
278280315615736576,149.769493560646,6.638567161449273,68.96673190395504,57.300691516739235,3.048873847715558,0.02,0.16,-0.28,-5.043470146943919,22.831568,-2.0,29.0,0.88,4.49
351537889154226816,138.83236625060897,-16.448547734631532,34.19799914073019,43.77220650561272,21.070065582963103,-0.01,0.03,-0.04,30.27643271815036,1.2905545,40.0,13.0,0.31,6.14
3610392531705907328,320.9660605920638,49.09631839722872,204.8243586447896,-12.092323870332098,4.0215281737999,-0.12,-0.1,0.19,5.151412646380393,10.078263,4.0,21.0,0.64,5.35
5619311425111377152,236.69078302801123,-0.6044809582377477,113.64302009085367,-21.306469674774043,3.5821433211835245,0.0,-0.23,-0.15,,,2.0,1.0,0.03,7.28
1057669545278274944,134.83406649923703,48.26280931492506,172.35264177353002,66.92589002463885,5.764044196572852,0.09,0.08,-0.12,,3.1222544,12.0,8.0,0.18,6.65
5348622627415234688,290.1676294073666,8.746388776259591,172.0597912882323,-52.05140687608304,4.062260113328054,-0.04,-0.23,0.08,12.788341145994128,9.069713,4.0,19.0,0.57,5.55
2103245523511047040,69.85357685024778,15.681610204551284,284.58355103522246,39.641686202365946,5.112340163180998,0.05,0.18,0.07,,,9.0,0.0,-0.02,7.36
4037293383210220160,354.10046172269267,-5.995448257748511,268.98271863628423,-37.058167223006954,4.121583698464972,0.0,-0.02,0.24,92.24843693058634,11.556092,5.0,24.0,0.75,5.0
849940703228665856,152.47603019282735,55.07225956731808,163.53372546963936,54.800662479612576,3.7274345852351822,0.1,0.07,-0.24,-45.25995557865978,11.551144,3.0,21.0,0.61,5.28
6138095100252907264,309.1350094128577,22.520844915622103,200.34509937057598,-39.989988044934925,3.112733778142871,-0.1,-0.23,0.2,,,-1.0,-1.0,-0.02,7.49
1012746180227105536,169.29638673499574,41.87948963258724,136.59390038161575,49.61138562832226,0.5503142021115845,0.23,0.25,-1.79,,,-39.0,-6.0,-0.17,8.01
2228908741808379392,119.14734939304068,11.391067462283875,359.3948344574717,73.86577877345547,17.076983302741425,0.01,0.05,-0.03,-13.953026398977736,1.3585228,36.0,10.0,0.22,6.42
6505166919746244736,334.6320213746661,-52.79094394719434,339.03358806116705,-55.19159917090246,4.19510839751095,0.08,-0.06,0.22,13.169109730671757,9.099207,5.0,19.0,0.57,5.53
435549678549868160,146.3626132716396,-7.874859005996885,49.15131877728753,48.28173801424442,3.142641462124657,-0.02,0.17,-0.26,2.730781721820459,12.57563,-1.0,23.0,0.67,5.08
2821292758941963776,99.03144377527782,-40.906215396834604,354.02809305114636,18.44357149336188,28.839410774087163,-0.02,0.03,-0.01,-22.418401039224758,1.0026021,47.0,14.0,0.37,5.98
533245311067368064,124.37035578921112,7.857910457370382,17.170366145793718,70.68148534091016,3.56217268354535,0.03,0.23,-0.16,,,2.0,0.0,-0.04,7.38
3362348102959727104,198.69694143696324,13.366014738729614,108.71118460831819,18.561937311781495,3.466389632051236,-0.02,-0.09,-0.27,0.48109256230133646,12.310195,1.0,21.0,0.61,5.35
1111258814303909888,141.4070510524035,29.257460288933828,114.63940907725896,73.59556629363644,9.885100031686079,0.03,0.06,-0.08,-16.004729674228866,2.2770247,24.0,10.0,0.24,6.43
1304020004565667200,44.90118811205903,41.10713495937886,247.9762956218557,26.03160097309899,4.924770020265543,0.09,0.11,0.14,37.11406341061837,8.134304,9.0,21.0,0.62,5.33
6346939018892463104,309.7443422046922,-27.24925275132226,285.5599193397948,-83.93984881474313,3.2398539190877726,0.11,-0.21,0.2,,,0.0,0.0,-0.02,7.43
4753584178745296896,260.4984540674117,-57.72345801294282,45.03306885312345,-47.41682766736093,6.127410415086523,0.14,-0.09,-0.03,,2.5797794,13.0,4.0,0.09,6.98
2990030135532775680,212.34627483538335,-25.276768969855787,79.83704693951533,-10.7471551645595,5.130511937776593,0.04,-0.09,-0.16,,3.560109,10.0,7.0,0.14,6.74
5540858388554492544,255.3398175676523,-3.9291183565696497,121.3132023646811,-39.05351594605924,0.5413259212721037,0.12,-1.78,-0.47,,73.2296,-39.0,20.0,0.44,5.45
4881910281063137024,236.75017411671752,-47.71759027889473,61.88467284295023,-35.39146419128562,3.7496855596518044,0.17,-0.15,-0.15,27.647279453295127,10.56562,3.0,19.0,0.58,5.46
5152342999934116736,203.33966918667213,-58.68314062133622,45.51028411389676,-18.2078969492206,8.86118082111426,0.04,-0.02,-0.1,,2.0263743,21.0,7.0,0.18,6.74
4120432645673451904,10.11075730273936,4.242172057549462,268.0976952834174,-18.090053729522502,7.883050485515993,0.0,0.02,0.12,-43.28244374639005,2.5846608,19.0,10.0,0.27,6.43
957140028920646400,174.9676738908135,13.698630178223917,98.24926582629779,39.78464777129027,4.694322577659677,0.0,0.02,-0.21,,,8.0,1.0,0.04,7.28
4995068341300822144,326.43545885914506,-72.27354392079168,3.2922439652407856,-43.065177512692095,13.962431894503359,0.04,-0.01,0.06,-9.3487452105444,1.5489255,31.0,9.0,0.22,6.51
745163842170360576,195.3972303611502,51.016413840010664,148.12184029623234,31.54267097002469,15.495183947835757,-0.01,-0.01,-0.06,-23.921436709326624,2.5288312,34.0,19.0,0.53,5.49
6776425474928606208,8.384371584186185,-44.73265832619954,320.1332148929997,-35.703217801404634,3.5740761918236994,-0.03,0.03,0.28,-8.553412456062873,12.270483,2.0,22.0,0.69,5.24
313368446073866752,126.0913775621562,-31.29188559032757,16.026029271242624,31.502150281989465,4.079219777425979,-0.1,0.17,-0.14,-8.05734530153715,10.4503145,5.0,21.0,0.62,5.32
3666713262491911680,348.14852081540744,56.905518006734404,215.68075206545365,2.2747435411961088,10.713200197926756,-0.02,-0.01,0.09,,1.6857445,26.0,9.0,0.23,6.51
654871397543215872,207.01239903109536,23.29943087031279,121.53757603269624,15.346680705458303,15.724998598965296,-0.01,-0.03,-0.06,-7.4857924292057625,1.4262092,34.0,10.0,0.27,6.38
6540158877300621696,346.7227361750295,-61.85088396548533,345.44453831153834,-44.84099644035313,9.715072532642813,0.02,-0.01,0.1,,2.074037,23.0,8.0,0.16,6.63
3900686553743868800,286.7783668257696,68.27722499221044,186.91482018599552,6.154409231598111,3.919126359597855,-0.23,-0.09,0.07,-23.57307028019555,10.034762,4.0,20.0,0.6,5.44
5107056177570786048,201.63767698520016,-52.64800187159368,50.854428882269914,-14.875602784934575,18.947779917388434,0.02,-0.01,-0.05,,1.3804822,38.0,13.0,0.35,6.15
1620229309510897280,102.47232196654865,49.33194893379138,222.7279809411091,62.78043022520124,3.825702488549417,0.19,0.17,-0.06,11.305802177483487,10.267769,3.0,20.0,0.63,5.42
992199018030807808,163.3818224982203,18.70965396446838,98.84078180819395,51.97440488075193,11.110620794271197,0.01,0.02,-0.09,3.286747365341002,1.8036267,26.0,8.0,0.15,6.64
3323272524862694912,200.2112445055257,-6.512055378093773,91.15999855651961,8.221203847597483,3.9112559354483802,0.01,-0.09,-0.24,-36.44536129150459,10.959743,4.0,22.0,0.66,5.25
1896816059388031616,84.82959728858543,-20.13576264620846,330.8517644720689,30.03738187075877,3.1335881226626965,-0.11,0.3,0.03,,,-1.0,-2.0,-0.1,7.59
1884589013347117824,93.17534904399824,-26.80675167650029,342.4478092265991,28.944489963134668,6.5722074356034526,-0.07,0.14,-0.01,,3.6486278,15.0,11.0,0.27,6.33
5685541233860111616,250.39971994984134,27.093734551542703,145.57071152432053,-15.920643629739768,7.339741091503135,-0.06,-0.11,-0.05,22.043963383070828,5.780439,17.0,20.0,0.61,5.37
3788890273016238848,258.1340714785074,48.159887160743565,164.7224206414751,-4.6779347294652736,1.362272449860398,-0.54,-0.48,-0.15,15.196374204402186,41.519875,-19.0,28.0,0.97,4.56
5240040631514998272,292.3148210048959,-4.828944164033178,166.57165746757764,-65.50979678029069,0.228011585499054,0.34,-4.04,1.67,,73.48941,-58.0,13.0,0.52,6.11
3465402269814180992,288.0508811382868,27.117784787121554,176.87397490960714,-33.89950299557424,3.340525980752095,-0.13,-0.25,0.09,7.33907147876911,15.252078,0.0,26.0,0.84,4.8
5646694800866760448,248.4655131953214,6.4495202764850825,127.05308971200071,-27.564719549279012,0.5868370939882751,-0.18,-1.58,-0.63,,,-38.0,-4.0,-0.07,7.85
6233937810862940544,344.4862776285787,21.25928896155714,236.83490851564093,-27.087140463165078,3.8989972303888885,-0.02,-0.06,0.25,-40.98922777148816,12.028718,4.0,23.0,0.7,5.12
4604662823483471104,59.70200971414435,25.22885395599121,269.3827545792158,33.84719930726651,2.4247198397219107,0.15,0.32,0.21,-26.94466489657424,21.008444,-7.0,25.0,0.76,4.89
4328452342805936768,358.92072654059604,24.45918935377259,244.33734596768477,-15.328053204591159,8.010632981866678,0.0,0.0,0.12,,2.309963,19.0,7.0,0.21,6.69
3332115725086109184,198.696357410921,-0.6004122083439811,95.71725960749599,12.36072983389449,2.8582844637391034,0.0,-0.11,-0.33,,,-3.0,2.0,0.03,7.22
1393142912418734464,70.75078367006587,59.511911100241406,225.52678978468566,42.0523075826702,2.5648066948297106,0.32,0.19,0.13,-20.08188526609691,21.84481,-5.0,26.0,0.76,4.84
6450080322043666432,331.56466318844764,-38.67777206099045,315.94644583412946,-63.480916204515246,1.5524206062120751,0.19,-0.24,0.57,5.352370988916785,21.575356,-16.0,16.0,0.5,5.77
5263521526928141312,283.81227173687205,-21.517175745298957,116.57602441051975,-71.72005372350836,11.296735012703508,0.03,-0.08,0.02,34.60427016366001,1.8989472,27.0,10.0,0.25,6.46
1935738362992230400,101.53907991413216,-12.864885850580876,342.7033993344544,44.93804452152012,3.145947131571689,-0.07,0.3,-0.06,-3.272991434413405,19.362349,-1.0,28.0,0.87,4.61
4470843565381538816,33.777768992843704,9.665035123225888,274.6172897428043,5.135183807534553,2.297091753010314,0.04,0.24,0.36,,,-8.0,2.0,0.02,7.24
6893444161011078400,44.56844924111895,-41.803132863735975,325.04964249655586,-9.795417041221494,18.06050187394037,-0.03,0.03,0.04,-6.285758222642503,1.391161,37.0,11.0,0.28,6.29
1581773649811349376,128.963953219164,55.897984775832875,185.90056931261685,60.90307074237903,4.094220407250185,0.16,0.11,-0.15,-7.375782388785088,8.891894,5.0,18.0,0.55,5.58
421805237748755968,120.10989774735559,-5.693780216876606,7.68969227100754,57.06461835178615,3.71431979252146,-0.02,0.23,-0.14,-382.0211373795056,10.5671425,3.0,19.0,0.55,5.47
